dc_identifier_s,dc_title_s,dc_description_s,dc_creator_sm,dc_publisher_sm,dc_rights_s,dct_provenance_s,dct_references_s,layer_slug_s,layer_geom_type_s,layer_modified_dt,dc_format_s,dc_language_s,dc_type_s,dc_subject_sm,dct_isPartOf_sm,dct_issued_s,dct_temporal_sm,dct_spatial_sm,solr_geom,centroid_s,solr_year_i
F3ACF83A-12EE-4CD4-A3C9-026D819D55C0,"Hydro (Polygon) Forest County, Wisconsin, 2017","This polygon data layer represents hydrography for Forest County, Wisconsin in 2017. It is a feature class within the geodatabase Forest_HydroPoly_2017.gdb.[This shapefile includes all Simple Hydro Areas (SHAIDs) in the 1:24,000-scale Hydrography data model (Version 6). SHAIDS include hydrographic features only and do not contain islands or uplands. SHAIDs contain various descriptive attributes, including names and Water Body ID Codes (WBICs). The Wisconsin Department of Natural Resources (DNR) developed this statewide Hydrography geographic data layer from 1:24,000-scale sources. The 1:24K Hydrography database includes information about surface water features represented on the US Geological Survey's 1:24,000-scale topographic map series such as perennial and intermittent streams, lakes, and so on. A large portion of the DNR's Waterbody Identification Codes (WBICs) have been incorporated into the 24K Hydro layer, along with surface water names from the USGS Geographic Names Information System (GNIS) database. Wetlands delineations are NOT included in the 24K Hydro data layer. Following the initial release of the 24K Hydrography database in October of 2000, a series of data updates and enhancements have culminated in Version 6 of the 24K Hydro layer, which was completed in June 2007. Version 6 includes data enhancements and corrections.]",[u'Forest County Register of Deeds'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Forest_HydroPoly_2017.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/F3ACF83A-12EE-4CD4-A3C9-026D819D55C0/formatters/xml""}",F3ACF83A-12EE-4CD4-A3C9-026D819D55C0,Polygon,2018-01-04T22:37:21Z,Geodatabase,English,Dataset,"[u'Inland Waters', u'Hydrography']",Wisconsin Counties Open Data,2/16/17,2017,"[u'Forest County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-89.057293, -88.409294, 46.043665, 45.372842)","45.7082535,-88.7332935",2017
AD0C54E9-6196-4A1D-9C99-AF7039F23897,"Trails Pierce County, Wisconsin, 2017","This line data layer represents trails for Pierce County, Wisconsin in 2017. It is a feature class within the geodatabase 'Pierce_Trails_2017.gdb'.[Currently used for map products.]",[u'Pierce County Land Management and Zoning'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Pierce_Trails_2017.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/AD0C54E9-6196-4A1D-9C99-AF7039F23897/formatters/xml""}",AD0C54E9-6196-4A1D-9C99-AF7039F23897,Line,2018-01-04T22:37:17Z,Geodatabase,English,Dataset,"[u'Society', u'Recreation', u'Trails']",Wisconsin Counties Open Data,3/27/17,2017,"[u'Pierce County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-92.809339, -92.125327, 44.875107, 44.527054)","44.7010805,-92.467333",2017
BDDFD2B5-C306-43EF-8448-E4325906785C,"Buildings Dane County, Wisconsin, YE2016","This polygon data layer represents buildings for Dane County, Wisconsin in YE2016. It is a feature class within the geodatabase, Dane_Buildings_YE2016.gdb. [This dataset contains building polygon data for Dane County. The dataset consists of structures the size of a single car garage or larger for Dane County, WI excluding structures within the City of Madison. In the City of Madison, building polygons are included for structures the size of a duplex or larger, except for around the Isthmus area.]",[u'Dane County Land Information Office'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Dane_Buildings_YE2016.zip"",""http://schema.org/url"":""https://dcimapapps.countyofdane.com/dcmapviewer/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/BDDFD2B5-C306-43EF-8448-E4325906785C/formatters/xml""}",BDDFD2B5-C306-43EF-8448-E4325906785C,Polygon,2018-01-04T22:37:12Z,Geodatabase,English,Dataset,"[u'Structure', u'Buildings']",Wisconsin Counties Open Data,3/28/17,2016,"[u'Dane County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-89.843826, -89.003276, 43.270985, 42.844385)","43.057685,-89.423551",2016
B79FF42D-2D44-43EF-A7A2-C045568DFEFE,"Land Use Outagamie County, Wisconsin, 2010","This polygon data layer represents land use for Outagamie County, Wisconsin in 2010. It is a feature class within the geodatabase Outagamie_LandUse_2010.gdb.[Land use data for Outagamie County]",[u'Outagamie Land Information Office'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Outagamie_LandUse_2010.zip"",""http://schema.org/url"":""http://data-ocgis.opendata.arcgis.com/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/B79FF42D-2D44-43EF-A7A2-C045568DFEFE/formatters/xml""}",B79FF42D-2D44-43EF-A7A2-C045568DFEFE,Polygon,2018-01-04T22:37:49Z,Geodatabase,English,Dataset,"[u'Land Use', u'Planning']",Wisconsin Counties Open Data,2/21/17,2010,"[u'Outagamie County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-88.740953, -88.189444, 44.59069, 44.242171)","44.4164305,-88.4651985",2010
D75B0372-03A1-4263-9CEE-BFCCA870330B,"Zoning Forest County, Wisconsin, 2017","These polygon data layers represent zoning for Forest County, Wisconsin in 2017. They are feature classes within the geodatabase Forest_Zoning_2017.gdb. The zoning features included are 'FARMLAND' and 'GENERAL'.",[u'Forest County Register of Deeds'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Forest_Zoning_2017.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/D75B0372-03A1-4263-9CEE-BFCCA870330B/formatters/xml""}",D75B0372-03A1-4263-9CEE-BFCCA870330B,Polygon,2018-01-04T22:37:50Z,Geodatabase,English,Dataset,"[u'Planning and Cadastral', u'Zoning']",Wisconsin Counties Open Data,2/16/17,2017,"[u'Forest County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-89.057964, -88.408348, 46.074556, 45.372804)","45.72368,-88.733156",2017
B15AA53F-D973-4303-AC36-6308305DF196,"Addresses Douglas County, Wisconsin, 2015","This point data layer represents addresses for Douglas County, Wisconsin in 2015.",[u'Douglas County Land Records Department'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Douglas_Addresses_2015.zip"",""http://schema.org/url"":""http://www.ci.superior.wi.us/474/Geospatial-Data-GIS"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/B15AA53F-D973-4303-AC36-6308305DF196/formatters/xml""}",B15AA53F-D973-4303-AC36-6308305DF196,Point,2018-01-04T22:38:13Z,Shapefile,English,Dataset,"[u'Location', u'Street addresses']",Wisconsin Counties Open Data,1/1/15,2015,"[u'Douglas County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-92.296944, -91.548546, 46.748913, 46.156986)","46.4529495,-91.922745",2015
766d8be0-4812-4071-802d-149fce1d2d85,"Parcels Pepin County, Wisconsin, 2017","This is the final deliverable for the Version 3 Statewide Parcel Map Database Project (V3). This feature class represents a comprehensive, spatially referenced collection of parcel geometries as recognized by local-level governments within the State of Wisconsin (the feature class is aggregated from county level and municipal-level data). See the V3 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: http://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and here: http://www.sco.wisc.edu/parcels/data/assets/V3/V3_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Change logand known issuescan be found here: http://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",[u'Wisconsin Department of Administration'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Pepin_Parcels_2017.zip"",""http://schema.org/url"":""http://www.sco.wisc.edu/parcels/data/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/766d8be0-4812-4071-802d-149fce1d2d85/formatters/xml""}",766d8be0-4812-4071-802d-149fce1d2d85,Polygon,2018-01-04T22:37:23Z,Geodatabase,English,Dataset,"[u'Planning and Cadastral', u'Land ownership', u'Real property']",Wisconsin Counties Open Data,7/31/17,2017,"[u'Pepin County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-92.303314, -91.642867, 44.69241, 44.406734)","44.549572,-91.9730905",2017
d58d5860-f4f9-46ee-833f-78a26479d0d1,"Parcels Fond du Lac County, Wisconsin, 2017","This is the final deliverable for the Version 3 Statewide Parcel Map Database Project (V3). This feature class represents a comprehensive, spatially referenced collection of parcel geometries as recognized by local-level governments within the State of Wisconsin (the feature class is aggregated from county level and municipal-level data). See the V3 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: http://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and here: http://www.sco.wisc.edu/parcels/data/assets/V3/V3_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Change logand known issuescan be found here: http://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",[u'Wisconsin Department of Administration'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Fond_du_Lac_Parcels_2017.zip"",""http://schema.org/url"":""http://www.sco.wisc.edu/parcels/data/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/d58d5860-f4f9-46ee-833f-78a26479d0d1/formatters/xml""}",d58d5860-f4f9-46ee-833f-78a26479d0d1,Polygon,2018-01-04T22:38:27Z,Geodatabase,English,Dataset,"[u'Planning and Cadastral', u'Land ownership', u'Real property']",Wisconsin Counties Open Data,7/31/17,2017,"[u'Fond du Lac County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-88.89209, -88.148781, 43.947027, 43.539951)","43.743489,-88.5204355",2017
0704b6da-62b5-41a0-92c4-6c89d50235c4,"Parcels Marquette County, Wisconsin, 2107","This is the final deliverable for the Version 3 Statewide Parcel Map Database Project (V3). This feature class represents a comprehensive, spatially referenced collection of parcel geometries as recognized by local-level governments within the State of Wisconsin (the feature class is aggregated from county level and municipal-level data). See the V3 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: http://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and here: http://www.sco.wisc.edu/parcels/data/assets/V3/V3_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Change logand known issuescan be found here: http://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",[u'Wisconsin Department of Administration'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Marquette_Parcels_2017.zip"",""http://schema.org/url"":""http://www.sco.wisc.edu/parcels/data/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/0704b6da-62b5-41a0-92c4-6c89d50235c4/formatters/xml""}",0704b6da-62b5-41a0-92c4-6c89d50235c4,Polygon,2018-01-04T22:38:44Z,Geodatabase,English,Dataset,"[u'Planning and Cadastral', u'Land ownership', u'Real property']",Wisconsin Counties Open Data,7/31/17,2107,"[u'Marquette County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-89.600201, -89.164471, 43.98534, 43.640268)","43.812804,-89.382336",2107
7867855d-78c3-49f7-98d2-000eafe08a47,"Addresses Oneida County, Wisconsin, 2015","This point data layer represents addresses for Oneida County, Wisconsin in 2015.",[u'Oneida County Land Information Office'],[u'Oneida County Land Information Office'],Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Oneida_Addresses_2015.zip"",""http://schema.org/url"":""http://oneida.ncwrpc.info/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/7867855d-78c3-49f7-98d2-000eafe08a47/formatters/xml""}",7867855d-78c3-49f7-98d2-000eafe08a47,Point,2018-01-04T22:38:33Z,Shapefile,English,Dataset,"[u'Location', u'Street addresses']",Wisconsin Counties Open Data,1/1/15,2015,"[u'Oneida County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-90.045995, -89.043559, 45.90106, 45.466051)","45.6835555,-89.544777",2015
4B6FB12F-433E-4185-B6D2-0A99604F7DB8,"Trails Ozaukee County, Wisconsin, 2017","This line data layer represents trails for Ozaukee County, Wisconsin in 2017. It is a feature class within the geodatabase, Ozaukee_Trails_2017.gdb.",[u'Ozaukee County Land Information Office'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Ozaukee_Trails_2017.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/4B6FB12F-433E-4185-B6D2-0A99604F7DB8/formatters/xml""}",4B6FB12F-433E-4185-B6D2-0A99604F7DB8,Line,2018-01-04T22:39:05Z,Geodatabase,English,Dataset,"[u'Society', u'Recreation', u'Trails']",Wisconsin Counties Open Data,5/29/17,2017,"[u'Ozaukee County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-88.063712, -87.792252, 43.543366, 43.192145)","43.3677555,-87.927982",2017
07332F1A-E91E-4C0E-A91E-DF0473AB2E8D,"Addresses Fond du Lac County, Wisconsin 2016","This point data layer represents addresses for Fond du Lac County, Wisconsin in 2016. It is a feature class within the geodatabase, Fond_du_Lac_Addresses_2016.gdb.[The fire address layer depicts fire address locations in Fond du Lac County, Wisconsin.Last published: January 25, 2016.]",[u'Fond du Lac County Land Information                  Department'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Fond_du_Lac_Addresses_2016.zip"",""http://schema.org/url"":""http://www.fdlco.wi.gov/departments/departments-f-m/land-information/data-download"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/07332F1A-E91E-4C0E-A91E-DF0473AB2E8D/formatters/xml""}",07332F1A-E91E-4C0E-A91E-DF0473AB2E8D,Point,2018-01-04T22:38:14Z,Geodatabase,English,Dataset,"[u'Location', u'Street addresses']",Wisconsin Counties Open Data,6/1/16,2016,"[u'Fond du Lac County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-88.88647, -88.158539, 43.937631, 43.542525)","43.740078,-88.5225045",2016
161EB637-7251-49C8-8AA0-72EAB4F6C52E,"Addresses Waushara County, Wisconsin, YE2016","This point data layer represents addresses for Waushara County, Wisconsin at year-end 2016. It is feature class within the geodatabase Waushara_Addresses_YE2016.gdb. [This data set was developed initially automated by the WI Department of Natural Resources. It is updated and on an on going basis, by Waushara County. The data contained in this file only covers points address information managed by the County.]",[u'Waushara County Land Records Department'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Waushara_Addresses_YE2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/161EB637-7251-49C8-8AA0-72EAB4F6C52E/formatters/xml""}",161EB637-7251-49C8-8AA0-72EAB4F6C52E,Point,2018-01-04T22:40:28Z,Geodatabase,English,Dataset,"[u'Location', u'Street addresses']",Wisconsin Counties Open Data,4/18/17,2016,"[u'Waushara County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-89.600755, -88.880996, 44.247396, 43.977276)","44.112336,-89.2408755",2016
1540967d-95ba-4bf8-88b4-4a8f530590e4,"Parcels Richland County, Wisconsin, 2017","This is the final deliverable for the Version 3 Statewide Parcel Map Database Project (V3). This feature class represents a comprehensive, spatially referenced collection of parcel geometries as recognized by local-level governments within the State of Wisconsin (the feature class is aggregated from county level and municipal-level data). See the V3 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: http://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and here: http://www.sco.wisc.edu/parcels/data/assets/V3/V3_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Change logand known issuescan be found here: http://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",[u'Wisconsin Department of Administration'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Richland_Parcels_2017.zip"",""http://schema.org/url"":""http://www.sco.wisc.edu/parcels/data/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/1540967d-95ba-4bf8-88b4-4a8f530590e4/formatters/xml""}",1540967d-95ba-4bf8-88b4-4a8f530590e4,Polygon,2018-01-04T22:37:05Z,Geodatabase,English,Dataset,"[u'Planning and Cadastral', u'Land ownership', u'Real property']",Wisconsin Counties Open Data,7/31/17,2017,"[u'Richland County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-90.671718, -90.190763, 43.554984, 43.163155)","43.3590695,-90.4312405",2017
BB969253-3E2B-450A-9615-C1EE1D52FA08,"Parcels Outagamie County, Wisconsin, 2015","This polygon data layer represents tax parcels for Outagamie County, Wisconsin in 2015. [Outagamie County property related information, including parcel and lot boundaries, right-of-way lines and subdivision information.]",[u'Outagamie Land Information Office'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Outagamie_Parcels_2015.zip"",""http://schema.org/url"":""http://data-ocgis.opendata.arcgis.com/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/BB969253-3E2B-450A-9615-C1EE1D52FA08/formatters/xml""}",BB969253-3E2B-450A-9615-C1EE1D52FA08,Polygon,2018-01-04T22:38:56Z,Shapefile,English,Dataset,"[u'Planning and Cadastral', u'Real property', u'Land ownership']",Wisconsin Counties Open Data,1/1/15,2015,"[u'Outagamie County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-88.741045, -88.189357, 44.590756, 44.242093)","44.4164245,-88.465201",2015
