dc_identifier_s,dc_title_s,dc_description_s,dc_rights_s,dc_format_s,dc_language_s,dc_type_s,dc_publisher_sm,dc_subject_sm,dc_publisher_sm__002,dc_creator_sm,dct_provenance_s,dct_references_s,dct_isPartOf_sm,dct_spatial_sm__001|dct_spatial_sm__002|dct_spatial_sm__003|dct_spatial_sm__004|dct_spatial_sm__005|dct_spatial_sm__006|dct_spatial_sm__007|dct_spatial_sm__008|dct_spatial_sm__009|dct_spatial_sm__010,dc_relation_sm,dct_temporal_sm__001,layer_slug_s,layer_geom_type_s,layer_modified_dt,thumbnail_path_ss,centroid_s,solr_geom,solr_year_i
2cd95dea-4162-444c-b6dc-69c9d92e0f46,"Cram's township map of Indiana: showing counties, political and congressional townships, base lines, and meridians, all cities, villages, with unabridged index, 3,500 name places, latest federal census","""LR941.""; Includes index, description of the township and range and land survey systems, population tables, and inset of ""Trunk highway."" Scale approximately 1:443,520. 7 miles to 1 inch.",Public,JPEG,English,Image,George F. Cram Co.,Thematic maps|Administrative and political divisions,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00104"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00104""}",Indiana Historic Maps,"Indiana, United States",http://sws.geonames.org/4921868,1945,2cd95dea-4162-444c-b6dc-69c9d92e0f46,Paper Map,2017-12-8T14:40:40Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00104,"39.805,-86.43","ENVELOPE(-88.11, -84.75, 41.75, 37.86)",1945
3b4ace45-6960-4ca1-99a9-cfa9b2301c71,New sectional and township map of Indiana,"Shows sections, townships, counties, populated places, railroads, and canals.; Includes inset showing railroads from Lawrenceburg, Ind. to Cincinnati, charts showing state and county population, ""Indiana in the 41st Congress"", Governors of Indiana, and statistics about education, agriculture and industrial products. Scale approximately 1:380,000",Public,JPEG,English,Image,H.H. Lloyd & Co.,Thematic maps|Administrative and political divisions,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00039"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00039""}",Indiana Historic Maps,"Indiana, United States",http://sws.geonames.org/4921868,1870,3b4ace45-6960-4ca1-99a9-cfa9b2301c71,Paper Map,2017-12-8T14:40:40Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00039,"39.805,-86.43","ENVELOPE(-88.11, -84.75, 41.75, 37.86)",1870
ba3e0cd2-b1e7-46dd-a549-a91e34763257,County outline map of Indiana,"At head of title: Cleartype.; ""Map no. 212."" Scale approximately 1:2,000,000",Public,JPEG,English,Image,American Map Co.,Outline maps|Administrative and political divisions,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00175"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00175""}",Indiana Historic Maps,"Indiana, United States",http://sws.geonames.org/4921868,1931?,ba3e0cd2-b1e7-46dd-a549-a91e34763257,Paper Map,2017-12-8T14:40:40Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00175,"39.805,-86.43","ENVELOPE(-88.11, -84.75, 41.75, 37.86)",1931
303d7f7b-cc03-450e-80d3-2523f0b68a89,"Cattle and calves distribution, 1964 /by Robert C. Kingsbury ; with contributions from John M. Hollingsworth and others.","Includes ancillary computer generated isopleth map Cattle and calves: number per 1,000 acres of cropland, 1964.; Detached from: Kingsbury, Robert C. Atlas of Indiana, page 71.",Public,JPEG,English,Image,"Department of Geography, Indiana University",Thematic maps|Cattle,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00066"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00066""}",Indiana Historic Maps,"Indiana, United States",http://sws.geonames.org/4921868,1970,303d7f7b-cc03-450e-80d3-2523f0b68a89,Paper Map,2017-12-8T14:40:40Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00066,"39.755,-86.43","ENVELOPE(-88.11, -84.75, 41.75, 37.76)",1970
8290fdc5-c95e-4e64-8187-c0be8e631fd4,"Map of flood-prone areas :Greencastle Quadrangle, Indiana-Putnam Co. /United States, Department of the Interior, Geological Survey.","Relief shown by contours and spot heights.; 7.5 U.S. topographic map with flood-prone areas designated north and northeast of Greencastle, Indiana.; Base map: Indiana, 7.5 minute series USGS topo sheet Greencastle Ind.,1958.; At bottom left: The purpose of the flood-prone area maps is to show to administrators, planners, and engineers concerned with future land developments those areas that are subject to flooding.; At foot of map: This map is not intended to show the limits of the flood plain over which state or local agencies have regulatory authority.",Public,JPEG,English,Image,"United States, Department of the Interior, Geological Survey",Physical maps|Floodplains|Floods|Flood forecasting,,"Geological Survey (U.S.), cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00867"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00867""}",Indiana Historic Maps,"Indiana, United States|Putnam County, Indiana, United States|Greencastle, Indiana, United States",http://sws.geonames.org/4921868|http://sws.geonames.org/4263451|http://sws.geonames.org/4258273,1970,8290fdc5-c95e-4e64-8187-c0be8e631fd4,Paper Map,2017-12-8T14:40:41Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00867,"39.68,-86.805","ENVELOPE(-86.86, -86.75, 39.75, 39.61)",1970
dd47b7f0-2f5f-4f1f-8fb2-751ccd775817,"Chart of the Indiana coal field :to accompany the supplementary report on the coal of Indiana, by George H. Ashley /prepared by Edwin F. Lines ; in cooperation with the United States Geological Survey.","Includes three statistical tables: Table of commercial coal mines -- Summary of coal by counties -- Composition of Indiana coal.; Detached from: Supplementary report (to report of 1898) on the coal deposits of Indiana / George Hall Ashley. In Thirty-third annual report. Indianapolis: Indiana Department of Geology and Natural Resources, 1909.",Public,JPEG,English,Image,Department of Geology and Natural Resources of Indiana,Mine maps|Coal mines and mining|Coal reserves,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-01456"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-01456""}",Indiana Historic Maps,"Indiana, United States",http://sws.geonames.org/4921868,1909,dd47b7f0-2f5f-4f1f-8fb2-751ccd775817,Paper Map,2017-12-8T14:40:41Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-01456,"39.755,-86.43","ENVELOPE(-88.08, -84.78, 41.75, 37.76)",1909
8f9c2377-620b-43e0-8459-7e40daeaee25,"Map of Warren County, Indiana /prepared for the 5th annual report of Prof. E.T. Cox, State Geologist, 1873 ; geology by John Collett.","Relief shown by hachures.; Shows cities and towns, operating and proposed railroads, prairies, test bores, deposits of iron ore and mill stone grit, mills, quarries, working coal mines, coal seams, coal shafts, coal outcroppings, and ""bounds of sub-carboniferous formation.""; Shows principal natural features and includes descriptions of landscape features and land cover.; Also shows ""Gen. Harrison's line of march to the battle of Tippecanoe, 1811.""; Detached from: Geology of Warren County / By John Collett. In Fifth annual report of the Geological Survey of Indiana, made during the year 1873. Indianapolis: Sentinel Company, 1874.",Public,JPEG,English,Image,[Sentinel Company printers],Geological maps|Geology|Mines and mineral resources|Coal mines and mining,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-01171"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-01171""}",Indiana Historic Maps,"Indiana, United States|Warren County, Indiana, United States",http://sws.geonames.org/4921868|http://sws.geonames.org/4927846,1874,8f9c2377-620b-43e0-8459-7e40daeaee25,Paper Map,2017-12-8T14:40:41Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-01171,"40.285,-87.315","ENVELOPE(-87.53, -87.1, 40.46, 40.11)",1874
d6417741-5c86-4c44-a34b-8e12550d5915,Soil map of Carroll County /soils surveyed by C.P. Erni and C.C. Beals in 1916.,"Detached from: Carroll County / C.P. Erni and C.C. Beals. In Forty-first annual report of Department of Geology and Natural Resources, Indiana. Fort Wayne: Fort Wayne Printing Company, 1917.",Public,JPEG,English,Image,Ind. Dept. of Geology,Thematic maps|Soil,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-01476"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-01476""}",Indiana Historic Maps,"Indiana, United States|Carroll County, Indiana, United States",http://sws.geonames.org/4921868|http://sws.geonames.org/4918765,1917,d6417741-5c86-4c44-a34b-8e12550d5915,Paper Map,2017-12-8T14:40:41Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-01476,"40.58,-86.56","ENVELOPE(-86.76, -86.36, 40.73, 40.43)",1917
bda00722-bc03-43af-8e1c-8dee3c1a107a,"Corydon quadrangle, Indiana--Kentucky :15 minute series (topographic) /mapped by the Geological Survey and the Army Map Service ; published for civil use by the Geological Survey.","Relief shown by contours and spot heights.; Shows portions of Harrison County, Indiana, and Meade County, Kentucky.; ""Compiled in 1956 from 1:25,000-scale maps of Corydon East, Corydon West, Mauckport, and Laconia 7.5 minute quadrangles, surveyed 1944, 1945, 1946, 1948 and 1950.""; ""Field check 1948 and 1950.""; ""No distinction is made between barns, dwellings, commercial and industrial buildings on the north half of this map.""; ""MR 6568.""; Includes quadrangle location map in margin.",Public,JPEG,English,Image,"United States, Department of the Interior, Geological Survey",Topographic maps|Physical geography,,"Geological Survey (U.S.),cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-01319"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-01319""}",Indiana Historic Maps,"Indiana, United States|Harrison County, Indiana, United States|Kentucky, United States|Meade County, Kentucky, United States",http://sws.geonames.org/4921868|http://sws.geonames.org/4258587|http://sws.geonames.org/6254925|http://sws.geonames.org/4300426,1959,bda00722-bc03-43af-8e1c-8dee3c1a107a,Paper Map,2017-12-8T14:40:41Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-01319,"38.125,-86.125","ENVELOPE(-86.25, -86, 38.25, 38)",1959
c9317991-72f4-463b-8139-541e71719d73,"Indiana 1 : 25,000, Indianapolis East /prepared under the direction of the Chief of Engineers by the Army Map Service (AM), Corps of Engineers, Department of the Army.","Relief shown by contours and spot heights.; Includes Index to boundaries and Index to adjoining sheets.; At head of map: Sheet 3763 I SE, A.M.S. series V851.; Sheet issued as 7.5 minute quadrangle.; At foot of map: Scale changed, marginal data revised and Universal Transverse Mercator Grid added, 1948. Copied 1948 from Indiana, 1:24,000, USGS, Indianapolis East, 1948. Original map compiled by USGS from planetable surveys and stereophotogrammetric methods, 1946. Horizontal and vertical control by USGS and USC&GS.; At foot of map: Indianapolis East, Indiana. Marion County. N3945-W8600/7.5.",Public,JPEG,English,Image,"Army Map Service, Corps of Engineers, Department of the Army",Quadrangle maps|Physical geography,,"United States.Army Map Service,cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-01430"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-01430""}",Indiana Historic Maps,"Indiana, United States|Marion County, Indiana, United States|Indianapolis, Indiana, United States",http://sws.geonames.org/4921868|http://sws.geonames.org/4260977|http://sws.geonames.org/4259418,1949,c9317991-72f4-463b-8139-541e71719d73,Paper Map,2017-12-8T14:40:42Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-01430,"39.805,-86.055","ENVELOPE(-86.11, -86, 39.86, 39.75)",1949
3658d2c3-04d7-4ffb-8ae3-bc4b0b42472c,"War Department installations :Fifth Service Command : a section of the strategic map of the United States reduced in scale /War Department, Fifth Service Command, Corps of Engineers.","Relief shown by hachures and spot heights.; ""First revision March 1, 1943.""; Map extends from Springfield, Ill. on the west to Martinsburg, W. Va. on the east and Chicago on the north to the Kentucky-Tennessee border on the south.",Public,JPEG,English,Image,Fifth Service Command,Military maps|Military bases,,"United States.Army Service Forces.Service Command, 5th.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00672"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00672""}",Indiana Historic Maps,United States of America,http://sws.geonames.org/6252001,1943,3658d2c3-04d7-4ffb-8ae3-bc4b0b42472c,Paper Map,2017-12-8T14:40:42Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00672,"38.5,-83.5","ENVELOPE(-170.1769013405, -64.5665435791, 71.6032483233, 24.7073204053)",1943
19a6c87a-8461-4a38-870f-de44591ad029,"Watson's, new county, railroad and distance map of Indiana.","""Entered according to act of congress in the year 1875 by Gaylord Watson in the Office of the Librarian of Congress at Washington, D.C.""; ""15.""",Public,JPEG,English,Image,Gaylord Watson,Thematic maps|Railroads,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00624"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00624""}",Indiana Historic Maps,"Indiana, United States",http://sws.geonames.org/4921868,1875,19a6c87a-8461-4a38-870f-de44591ad029,Paper Map,2017-12-8T14:40:42Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00624,"39.755,-86.43","ENVELOPE(-88.08, -84.78, 41.75, 37.76)",1875
ee9f9071-cbf1-4780-bdf0-4d7211d06901,"Westinghouse, distribution of workers /R.D.W.",Blue line print.; Shows numbers of Westinghouse Bloomington employees by home cities and towns with graduated circles.; Includes graphs.,Public,JPEG,English,Image,,Thematic maps|Labor supply,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00615"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00615""}",Indiana Historic Maps,"Indiana, United States|Bloomington, Indiana, United States",http://sws.geonames.org/4921868|http://sws.geonames.org/4254679,between 1950 and 1969,ee9f9071-cbf1-4780-bdf0-4d7211d06901,Paper Map,2017-12-8T14:40:42Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00615,"39.16,-86.52","ENVELOPE(-86.58, -86.46, 39.21, 39.11)",1950
a82be34a-0163-4392-843b-e63cec047c1a,"Zoning plan for City of Kendallville, Indiana.",Blueline.,Public,JPEG,English,Image,[City of Kendallville?],Zoning maps|Zoning,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00617"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00617""}",Indiana Historic Maps,"Indiana, United States|Kendallville, Indiana, United States",http://sws.geonames.org/4921868|http://sws.geonames.org/4922252,1948?,a82be34a-0163-4392-843b-e63cec047c1a,Paper Map,2017-12-8T14:40:43Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00617,"41.435,-85.24005","ENVELOPE(-85.3, -85.1801, 41.46, 41.41)",1948
a5213465-5844-46b1-8371-2f1667547559,"Map of Cataract Lake, Putnam and Owen Counties /compiled by U.S. Geological Survey, Surface Water Branch, Indiana District.","Relief shown by contours and spot heights. Depths shown by contours.; Blue line.; ""Depth curves compiled form maps furnished by U.S. Army District-Louisville-Corps of Engineers, dated 1946.""; ""Base map and contours from U.S. Geological Survey topographic maps 7.5 minute series, Cataract and Poland quadrangles.""; ""This map does not comply with national map standards.""",Public,JPEG,English,Image,"[State of Indiana, Dept. of Natural Resources, Division of Water?]",Bathymetric maps,,Geological Survey (U.S.).Surface Water Branch.Indiana District.,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00659"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00659""}",Indiana Historic Maps,"Indiana, United States|Cagles Mill Lake, Indiana, United States",http://sws.geonames.org/4921868|http://sws.geonames.org/4255293,198-?,a5213465-5844-46b1-8371-2f1667547559,Paper Map,2017-12-8T14:40:43Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00659,"39.46,-86.85","ENVELOPE(-86.91, -86.79, 39.49, 39.43)",1980
6158f628-52e6-487f-9bb8-b49598fa1148,"Bicycle map, City of Bloomington /prepared by the Bloomington Bicycle & Pedestrian Safety Commission.","""Fall 1998""--Panel.; Includes list of agencies to contact for further information and area bicycle shops.; On verso: Downtown Bloomington bicycle map. Scale [ca. 10,800], bicycle and motorist safety rules, and illustrations of some of the safety rules.",Public,JPEG,English,Image,,Thematic maps|Bicycle trails,,"Bloomington Bicycle & Pedestrian Safety Commission (Bloomington, Ind.)",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00133"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00133""}",Indiana Historic Maps,"Indiana, United States|Bloomington, Indiana, United States",http://sws.geonames.org/4921868|http://sws.geonames.org/4254679,1998,6158f628-52e6-487f-9bb8-b49598fa1148,Paper Map,2017-12-8T14:40:43Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00133,"39.16,-86.52","ENVELOPE(-86.54, -86.50, 39.18, 39.14)",1998
731bc27d-7cc2-4b06-a4f1-e9cbe4a5de56,"Campus guide. /Designed and edited by Indiana University Publications, Indiana University Bloomington.","Indexed.; Text, illustrations, and map of Bloomington, Indiana on verso.",Public,JPEG,English,Image,Indiana University Publications,,,Indiana University Publications (Firm),Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00329"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00329""}",Indiana Historic Maps,"Indiana, United States|Bloomington, Indiana, United States",http://sws.geonames.org/4921868|http://sws.geonames.org/4254679,1976?,731bc27d-7cc2-4b06-a4f1-e9cbe4a5de56,Paper Map,2017-12-8T14:40:43Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00329,"39.17,-86.51","ENVELOPE(-86.53, -86.49, 39.18, 39.16)",1976
