dc_identifier_s,dc_title_s,dc_description_s,dc_rights_s,dc_format_s,dc_language_s,dc_type_s,dc_publisher_sm__-,dc_creator_sm,dc_subject_sm,dct_provenance_s,dct_references_s,dct_isPartOf_sm,dct_issued_s,dct_temporal_sm__-,dct_spatial_sm,dc_relation_sm,thumbnail_path_ss,layer_slug_s,layer_geom_type_s,layer_modified_dt,centroid_s,solr_geom,solr_year_i
45cda59e-d662-4e5a-9fd8-b0cdbcf540c2,"Plat book of Fayette County, Iowa, 1896",1 atlas : 61 p ; 46 cm. Material in the public domain. No restrictions on use. University of Iowa. Libraries. Map Collection,Public,JPEG,eng,Image,Union Publishing Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/1237""}",Iowa Counties Historic Atlases,1896,1896,"Fayette County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4856473|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/1237,45cda59e-d662-4e5a-9fd8-b0cdbcf540c2,Paper Map,2017-12-8T15:0:59Z,"42.8616485596,-91.84351348875","ENVELOPE(-92.0830078125, -91.604019165, 43.0826187134, 42.6406784058)",1896
0593aedb-227a-4ed4-9908-c147eae838dc,"Standard atlas of Webster County, Iowa, 1909",1 atlas : 117 p ; 46 cm. Material in the public domain. No restrictions on use. University of Iowa. Libraries. Map Collection,Public,JPEG,eng,Image,Geo. A. Ogle & Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/1194""}",Iowa Counties Historic Atlases,1909,1909,"Webster County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4881109|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/1194,0593aedb-227a-4ed4-9908-c147eae838dc,Paper Map,2017-12-8T15:0:59Z,"42.42631912235,-94.18880844115","ENVELOPE(-94.4457092285, -93.9319076538, 42.6440353394, 42.2086029053)",1909
d41aa166-c42b-4003-a296-1d07c91c1ced,"Standard Historical Atlas of Jasper County, Iowa, 1901","Huebinger's 1901 Standard historical atlas of Jasper County, Iowa; 1 atlas : 69 p ; 46 cm. Material in the public domain. No restrictions on use. University of Iowa. Libraries. Map Collection",Public,JPEG,eng,Image,Huebinger Survey and Map Publishing Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/1135""}",Iowa Counties Historic Atlases,1901,1901,"Jasper County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4862456|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/1135,d41aa166-c42b-4003-a296-1d07c91c1ced,Paper Map,2017-12-8T15:1:0Z,"41.68489456175,-93.0533943176","ENVELOPE(-93.3503952026, -92.7563934326, 41.8624305725, 41.507358551)",1901
ca52c83b-65be-4128-a48d-3d9c7537be71,"Township plat book of Delaware County, Iowa, 1894",1 atlas : 37 p ; 44 cm. Material in the public domain. No restrictions on use. University of Iowa. Libraries. Map Collection,Public,JPEG,eng,Image,J. E. Davis Wangersheim Lithographic Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/1103""}",Iowa Counties Historic Atlases,1894,1894,"Delaware County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4853709|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/1103,ca52c83b-65be-4128-a48d-3d9c7537be71,Paper Map,2017-12-8T15:1:0Z,"42.4699821472,-91.36884689335","ENVELOPE(-91.6084671021, -91.1292266846, 42.6450805664, 42.294883728)",1894
15916d27-f4f6-4a82-976b-646a8003fa49,"Atlas of Pottawattamie County, Iowa, 1919",1 atlas : 70 p ; 46 cm. Material in the public domain. No restrictions on use. University of Iowa. Libraries. Map Collection,Public,JPEG,eng,Image,Anderson Publishing Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/1060""}",Iowa Counties Historic Atlases,1919,1919,"Pottawattamie County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4871894|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/1060,15916d27-f4f6-4a82-976b-646a8003fa49,Paper Map,2017-12-8T15:1:0Z,"41.33224105835,-95.5864715576","ENVELOPE(-96.0171051025, -95.1558380127, 41.5057563782, 41.1587257385)",1919
dcedee6e-69c1-473f-ba98-7891ec2b4951,"Atlas of Carroll County, Iowa, 1923",1 atlas : 178 p ; 42 cm. No commercial reproduction or distribution of this file is permitted without permission. University of Iowa. Libraries. Map Collection,Public,JPEG,eng,Image,Anderson Publishing Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/956""}",Iowa Counties Historic Atlases,1923,1923,"Carroll County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4850488|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/956,dcedee6e-69c1-473f-ba98-7891ec2b4951,Paper Map,2017-12-8T15:1:0Z,"42.03556632995,-94.86222076415","ENVELOPE(-95.0946578979, -94.6297836304, 42.2101478577, 41.8609848022)",1923
83126180-40fc-43c0-831a-1a94b99d957c,"Atlas of Shelby County, Iowa, 1921",1 mile = 1 3/4 inches; 1 atlas : 35 p. ; 45 cm. Material in the public domain. No restrictions on use. University of Iowa. Libraries. Map Collection,Public,JPEG,eng,Image,Anderson Publishing Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/810""}",Iowa Counties Historic Atlases,1921,1921,"Shelby County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4876117|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/810,83126180-40fc-43c0-831a-1a94b99d957c,Paper Map,2017-12-8T15:1:0Z,"41.68313598635,-95.3001289368","ENVELOPE(-95.5585021973, -95.0417556763, 41.8626098633, 41.5036621094)",1921
aab6469f-2dcd-4463-ad05-b5b0cbf51f13,"Standard Atlas of Henry County, Iowa, 1917","Geo. A. Ogle & Co.'s 1917 Standard atlas of Henry County, Iowa.; 1 atlas : 57 p ; 46 cm. Material in the public domain. No restrictions on use. University of Iowa. Libraries. Map Collection",Public,JPEG,eng,Image,Geo. A. Ogle & Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/767""}",Iowa Counties Historic Atlases,1917,1917,"Henry County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4860353|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/767,aab6469f-2dcd-4463-ad05-b5b0cbf51f13,Paper Map,2017-12-8T15:1:1Z,"40.9876747131,-91.5452537537","ENVELOPE(-91.7192153931, -91.3712921143, 41.1630477905, 40.8123016357)",1917
049a8761-afe2-4efc-a307-9242fa2a680f,"Atlas of Johnson County, Iowa, 1900","(Huebinger Map Publishing Co., 1900, Atlas of Johnson County, Iowa); 1 atlas: b&w.; 39 X 46 cm. Material in the public domain. No restrictions on use. University of Iowa. Libraries. Map Collection",Public,JPEG,eng,Image,Huebinger Survey and Map Publishing Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/727""}",Iowa Counties Historic Atlases,1900,1900,"Johnson County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4862732|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/727,049a8761-afe2-4efc-a307-9242fa2a680f,Paper Map,2017-12-8T15:1:1Z,"41.6420879364,-91.60040283205","ENVELOPE(-91.8337402344, -91.3670654297, 41.8619651794, 41.4222106934)",1900
b8609c7c-8e90-4d2a-8441-7f4075911f1e,"Plat book of Dubuque County, Iowa, 1892","Balliet & Volk's 1892 Plat book of Dubuque County, Iowa.; 1 atlas : 59 p. ; 45 cm. Material in the public domain. No restrictions on use. University of Iowa. Libraries. Map Collection",Public,JPEG,eng,Image,North West Publishing Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/725""}",Iowa Counties Historic Atlases,1892,1892,"Dubuque County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4854534|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/725,b8609c7c-8e90-4d2a-8441-7f4075911f1e,Paper Map,2017-12-8T15:1:1Z,"42.48429489135,-90.8040046692","ENVELOPE(-91.1334381104, -90.474571228, 42.6752548218, 42.2933349609)",1892
30972c42-36ea-44af-9950-6538d7a38867,"Standard atlas of Emmet County, Iowa, 1918",1 atlas : 51 p. ; 45 cm. Material in the public domain. No restrictions on use. University of Iowa. Libraries. Map Collection,Public,JPEG,eng,Image,Geo. A. Ogle & Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/681""}",Iowa Counties Historic Atlases,1918,1918,"Emmet County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4855587|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/681,30972c42-36ea-44af-9950-6538d7a38867,Paper Map,2017-12-8T15:1:1Z,"43.379781723,-94.67752838135","ENVELOPE(-94.9138870239, -94.4411697388, 43.5040130615, 43.2555503845)",1918
594dc06a-fd90-43a7-90e7-981a97bebfc5,"Plat book of Cerro Gordo County, Iowa, 1895",1 atlas : 55 p. ; 47 cm. Material in the public domain. No restrictions on use. University of Iowa. Libraries. Map Collection,Public,JPEG,eng,Image,North West Publishing Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/644""}",Iowa Counties Historic Atlases,1895,1895,"Cerro Gordo County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4851093|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/644,594dc06a-fd90-43a7-90e7-981a97bebfc5,Paper Map,2017-12-8T15:1:2Z,"43.08235549925,-93.2615470886","ENVELOPE(-93.4989547729, -93.0241394043, 43.2576255798, 42.9070854187)",1895
5e714dc7-f396-4da9-b157-ac1c8a2686a4,"Atlas of Monona County, Iowa, 1919",1 atlas : 41 p. ; 45 cm Material in the public domain. No restrictions on use. University of Iowa. Libraries. Map Collection,Public,JPEG,eng,Image,Anderson Publishing Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/568""}",Iowa Counties Historic Atlases,1919,1919,"Monona County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4867704|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/568,5e714dc7-f396-4da9-b157-ac1c8a2686a4,Paper Map,2017-12-8T15:1:2Z,"42.0383529663,-96.01428222655","ENVELOPE(-96.358505249, -95.6700592041, 42.2148246765, 41.8618812561)",1919
5f08f194-e1e3-4c20-8294-d92b0bb7320a,"Atlas of the state of Iowa, 1904",1 atlas : 99 p. ; 45 cm. Material in the public domain. No restrictions on use. University of Iowa. Libraries. Map Collection,Public,JPEG,eng,Image,Iowa Publishing Co.,"Huebinger, Melchoir",Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/515""}",Iowa Counties Historic Atlases,1904,1904,"Iowa, United States",http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/515,5f08f194-e1e3-4c20-8294-d92b0bb7320a,Paper Map,2017-12-8T15:1:2Z,"41.9383165,-93.389773","ENVELOPE(-96.639485, -90.140061, 43.501196, 40.375437)",1904
f9dd09a4-7ca5-47fb-9c46-cb3fd3ee4d8e,"Combination atlas map of Johnson County, Iowa, 1870","Thompson and Evert's 1870 Combination atlas map of Johnson County, Iowa.; 1 atlas : 37 p. ; 44 cm. Material in the public domain. No restrictions on use. University of Iowa. Libraries. Map Collection",Public,JPEG,eng,Image,Thompson and Everts,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/514""}",Iowa Counties Historic Atlases,1870,1870,"Johnson County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4862732|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/514,f9dd09a4-7ca5-47fb-9c46-cb3fd3ee4d8e,Paper Map,2017-12-8T15:1:2Z,"41.6420879364,-91.60040283205","ENVELOPE(-91.8337402344, -91.3670654297, 41.8619651794, 41.4222106934)",1870
0fcaf870-a519-4c29-b9f9-99895db89b66,"Standard historical atlas of Mills and Fremont Counties, Iowa, 1910",1 atlas : [162 p.] ; 45 cm. Material in the public domain. No restrictions on use. University of Iowa. Libraries. Map Collection,Public,JPEG,eng,Image,Anderson Publishing Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/512""}",Iowa Counties Historic Atlases,1910,1910,"Mills County, Iowa, United States|Fremont County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4867477|http://sws.geonames.org/4857806|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/512,0fcaf870-a519-4c29-b9f9-99895db89b66,Paper Map,2017-12-8T15:1:2Z,"41.02991104125,-95.632938385","ENVELOPE(-95.8822784424, -95.3835983276, 41.1595687866, 40.9002532959)",1910
1ebc9851-4501-4929-a5f0-10a377376de7,"Standard atlas of Wapello County, Iowa, 1922",1 atlas : 63 p. ; 45 cm. Material in the public domain. No restrictions on use. University of Iowa. Libraries. Map Collection,Public,JPEG,eng,Image,Geo. A. Ogle & Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/375""}",Iowa Counties Historic Atlases,1922,1922,"Wapello County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4880625|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/375,1ebc9851-4501-4929-a5f0-10a377376de7,Paper Map,2017-12-8T15:1:3Z,"41.02979660035,-92.41194534305","ENVELOPE(-92.6441345215, -92.1797561646, 41.1616897583, 40.8979034424)",1922
337767c0-6176-453e-b9d9-7d0e98e5c67c,"Standard Atlas of Benton County, Iowa, 1901","(Geo. A. Ogle & Co., 1901, Standard Atlas of Benton County, Iowa); 1 atlas: b&w.; 40 X 49 cm. Material in the public domain. No restrictions on use. State Historical Society of Iowa (Iowa City)",Public,JPEG,eng,Image,Geo. A. Ogle & Co.,Geo. A. Ogle & Co.|State Historical Society of Iowa (Iowa City),Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/12281"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis.lib.uiowa.edu/gislib1/rest/services/CICADA/Benton1901/MapServer/0""}",Iowa Counties Historic Atlases,1901,1901,"Benton County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4848237|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/12281,337767c0-6176-453e-b9d9-7d0e98e5c67c,Paper Map,2017-12-8T14:53:23Z,"42.0801849365,-92.0657081604","ENVELOPE(-92.2995758057, -91.8318405151, 42.2986755371, 41.8616943359)",1901
f42da5d5-1409-41c4-959d-bdd8cbb723bc,"Republican Atlas of Boone County, Iowa, 1902","(Kenyon Printing & Mapping Co., 1902, Republican Atlas of Boone County, Iowa); 1 atlas: b&w.; 24 X 30 cm. Material in the public domain. No restrictions on use. State Historical Society of Iowa (Iowa City)",Public,JPEG,eng,Image,"Kenyon Company (Des Moines, Iowa)",,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/11252"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis.lib.uiowa.edu/gislib1/rest/services/CICADA/Boone1902/MapServer/0""}",Iowa Counties Historic Atlases,1902,1902,"Boone County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4849058|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/11252,f42da5d5-1409-41c4-959d-bdd8cbb723bc,Paper Map,2017-12-8T14:53:23Z,"42.0357208252,-93.93352127075","ENVELOPE(-94.1672744751, -93.6997680664, 42.2093544006, 41.8620872498)",1902
43b017f3-d6f0-493a-979f-730787dcb63a,"Plat Book of Boone County, Iowa, 1896","(North West Publishing Co., 1896, Plat Book of Boone County, Iowa); 1 atlas: b&w; 38 X 48 cm. Material in the public domain. No restrictions on use. Iowa State University Library (Ames)",Public,JPEG,eng,Image,North West Publishing Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/8563"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis.lib.uiowa.edu/gislib1/rest/services/CICADA/Boone1896/MapServer/0""}",Iowa Counties Historic Atlases,1896,1896,"Boone County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4849058|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/8563,43b017f3-d6f0-493a-979f-730787dcb63a,Paper Map,2017-12-8T14:53:23Z,"42.0357208252,-93.93352127075","ENVELOPE(-94.1672744751, -93.6997680664, 42.2093544006, 41.8620872498)",1896
881cb3c2-6b0d-44f6-ad37-1f3fef029c62,"Atlas of Black Hawk County and The World, 1926","(Anderson Publishing Co., 1926, Atlas of Black Hawk County and The World); 1 atlas: b&w.; 31 X 42 cm. No commercial reproduction or distribution of this file is permitted without permission. Iowa State University Library (Ames) University of Iowa Libraries Map Collection",Public,JPEG,eng,Image,Anderson Publishing Co.,Anderson Publishing Co.|Iowa State University Library (Ames)|University of Iowa Libraries Map Collection,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/8389"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis.lib.uiowa.edu/gislib1/rest/services/CICADA/BlackHawk1926/MapServer/0""}",Iowa Counties Historic Atlases,1926,1926,"Black Hawk County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4848699|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/8389,881cb3c2-6b0d-44f6-ad37-1f3fef029c62,Paper Map,2017-12-8T14:53:24Z,"42.46924972535,-92.31006240845","ENVELOPE(-92.5553970337, -92.0647277832, 42.6413230896, 42.2971763611)",1926
def1f43e-ef43-4f61-bb2b-acd49f077bb2,"Atlas and Plat Book of Adair County, Iowa, 1917","(Successful Farming Publishing Co., 1917, Atlas and Plat Book of Adair County, Iowa); 1 atlas: b&w.; 31 X 41 cm. Material in the public domain. No restrictions on use. State Historical Society of Iowa (Iowa City)",Public,JPEG,eng,Image,Successful Farming Publishing Co.,Successful Farming Publishing Co.|State Historical Society of Iowa (Iowa City),Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/7241"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://gis.lib.uiowa.edu/gislib1/rest/services/CICADA/Adair1917/MapServer/0""}",Iowa Counties Historic Atlases,1917,1917,"Adair County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4846344|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/7241,def1f43e-ef43-4f61-bb2b-acd49f077bb2,Paper Map,2017-12-8T14:53:24Z,"41.3296909332,-94.47246170045","ENVELOPE(-94.7024917603, -94.2424316406, 41.503326416, 41.1560554504)",1917
